"A","B","D","group_id","cardinality","synteny","group","chrs","origin","hit_A","hit_B","hit_D","from","n_hits","direction"
"TraesCS3A03G1261900","TraesCS3B03G1506500","TraesCS3D03G1186700",9119,"01:01:01","syntenic","triad",3,"ABD",FALSE,TRUE,TRUE,"BD",2,"Down"
"TraesCS3A03G1265900","TraesCS3B03G1510200","TraesCS3D03G1190300",9128,"01:01:01","syntenic","triad",3,"ABD",FALSE,TRUE,TRUE,"BD",2,"Down"
"TraesCS3A03G1267300","TraesCS3B03G1510900","TraesCS3D03G1192100",9131,"01:01:01","syntenic","triad",3,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS3A03G1269800","TraesCS3B03G1515200","TraesCS3D03G1192600",9133,"01:01:01","syntenic","triad",3,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS3A03G1270900","TraesCS3B03G1515800","TraesCS3D03G1193000",9136,"01:01:01","syntenic","triad",3,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS3A03G1272400","TraesCS3B03G1517200","TraesCS3D03G1194300",9138,"01:01:01","syntenic","triad",3,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS3A03G1276200","TraesCS3B03G1525900","TraesCS3D03G1199700",9153,"01:01:01","syntenic","triad",3,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS4A03G0000200","TraesCS4B03G0000200","TraesCS4D03G0000200",9158,"01:01:01","syntenic","triad",4,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS4A03G0001300","TraesCS4B03G0000900","TraesCS4D03G0001200",9162,"01:01:01","syntenic","triad",4,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS4A03G0002100","TraesCS4B03G0002100","TraesCS4D03G0002200",9167,"01:01:01","syntenic","triad",4,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS4A03G0780100","TraesCS4B03G0003700","TraesCS4D03G0003800",9174,"01:01:01","syntenic","triad",4,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS4A03G0779600","TraesCS4B03G0004400","TraesCS4D03G0004500",9177,"01:01:01","syntenic","triad",4,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS4A03G0779700","TraesCS4B03G0004300","TraesCS4D03G0004600",9178,"01:01:01","syntenic","triad",4,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS4A03G0779800","TraesCS4B03G0005100","TraesCS4D03G0004700",9179,"01:01:01","syntenic","triad",4,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS4A03G0771900","TraesCS4B03G0013200","TraesCS4D03G0011000",9192,"01:01:01","syntenic","triad",4,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS4A03G0771100","TraesCS4B03G0013900","TraesCS4D03G0011700",9194,"01:01:01","syntenic","triad",4,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS4A03G0768100","TraesCS4B03G0017900","TraesCS4D03G0012700",9199,"01:01:01","syntenic","triad",4,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS4A03G0768200","TraesCS4B03G0018100","TraesCS4D03G0012800",9200,"01:01:01","syntenic","triad",4,"ABD",TRUE,FALSE,FALSE,"A",1,"Down"
"TraesCS4A03G0764800","TraesCS4B03G0019600","TraesCS4D03G0014600",9204,"01:01:01","syntenic","triad",4,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS4A03G0762400","TraesCS4B03G0021300","TraesCS4D03G0015700",9207,"01:01:01","syntenic","triad",4,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS4A03G0757000","TraesCS4B03G0027900","TraesCS4D03G0019100",9219,"01:01:01","syntenic","triad",4,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS4A03G0756000","TraesCS4B03G0028200","TraesCS4D03G0019800",9221,"01:01:01","syntenic","triad",4,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS4A03G0755100","TraesCS4B03G0029800","TraesCS4D03G0020400",9224,"01:01:01","syntenic","triad",4,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS4A03G0754900","TraesCS4B03G0030000","TraesCS4D03G0020600",9225,"01:01:01","syntenic","triad",4,"ABD",FALSE,TRUE,FALSE,"B",1,"Down"
"TraesCS4A03G0752900","TraesCS4B03G0032200","TraesCS4D03G0022200",9229,"01:01:01","syntenic","triad",4,"ABD",FALSE,TRUE,TRUE,"BD",2,"Down"
"TraesCS4A03G0752600","TraesCS4B03G0032300","TraesCS4D03G0022600",9230,"01:01:01","syntenic","triad",4,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS4A03G0752500","TraesCS4B03G0032400","TraesCS4D03G0022700",9231,"01:01:01","syntenic","triad",4,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS4A03G0752300","TraesCS4B03G0032700","TraesCS4D03G0022900",9232,"01:01:01","syntenic","triad",4,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS4A03G0752000","TraesCS4B03G0033000","TraesCS4D03G0023300",9234,"01:01:01","syntenic","triad",4,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS4A03G0750800","TraesCS4B03G0034700","TraesCS4D03G0024400",9237,"01:01:01","syntenic","triad",4,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS4A03G0749000","TraesCS4B03G0037900","TraesCS4D03G0027100",9241,"01:01:01","syntenic","triad",4,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS4A03G0747600","TraesCS4B03G0038400","TraesCS4D03G0027700",9246,"01:01:01","syntenic","triad",4,"ABD",FALSE,FALSE,TRUE,"D",1,"Down"
"TraesCS4A03G0747200","TraesCS4B03G0039300","TraesCS4D03G0028200",9250,"01:01:01","syntenic","triad",4,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS4A03G0747000","TraesCS4B03G0039100","TraesCS4D03G0028300",9251,"01:01:01","syntenic","triad",4,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS4A03G0746500","TraesCS4B03G0041100","TraesCS4D03G0028700",9253,"01:01:01","syntenic","triad",4,"ABD",TRUE,FALSE,FALSE,"A",1,"Down"
"TraesCS4A03G0746300","TraesCS4B03G0041000","TraesCS4D03G0028800",9254,"01:01:01","syntenic","triad",4,"ABD",TRUE,FALSE,FALSE,"A",1,"Down"
"TraesCS4A03G0745400","TraesCS4B03G0040700","TraesCS4D03G0029100",9257,"01:01:01","syntenic","triad",4,"ABD",FALSE,TRUE,FALSE,"B",1,"Down"
"TraesCS4A03G0744700","TraesCS4B03G0041500","TraesCS4D03G0029500",9260,"01:01:01","syntenic","triad",4,"ABD",TRUE,TRUE,TRUE,"ABD",3,"Down"
"TraesCS4A03G0740800","TraesCS4B03G0050200","TraesCS4D03G0034400",9273,"01:01:01","syntenic","triad",4,"ABD",TRUE,TRUE,TRUE,"ABD",3,"Down"
"TraesCS4A03G0740400","TraesCS4B03G0050400","TraesCS4D03G0034600",9275,"01:01:01","syntenic","triad",4,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS4A03G0739000","TraesCS4B03G0053300","TraesCS4D03G0036300",9281,"01:01:01","syntenic","triad",4,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS4A03G0738900","TraesCS4B03G0053500","TraesCS4D03G0036500",9282,"01:01:01","syntenic","triad",4,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS4A03G0738800","TraesCS4B03G0053600","TraesCS4D03G0036600",9283,"01:01:01","syntenic","triad",4,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS4A03G0737700","TraesCS4B03G0057400","TraesCS4D03G0038000",9287,"01:01:01","syntenic","triad",4,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS4A03G0733600","TraesCS4B03G0060700","TraesCS4D03G0040500",9292,"01:01:01","syntenic","triad",4,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS4A03G0733800","TraesCS4B03G0060900","TraesCS4D03G0040700",9294,"01:01:01","syntenic","triad",4,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS4A03G0730100","TraesCS4B03G0062000","TraesCS4D03G0041900",9299,"01:01:01","syntenic","triad",4,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS4A03G0729600","TraesCS4B03G0064500","TraesCS4D03G0042700",9301,"01:01:01","syntenic","triad",4,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS4A03G0729500","TraesCS4B03G0064300","TraesCS4D03G0042800",9302,"01:01:01","syntenic","triad",4,"ABD",TRUE,TRUE,TRUE,"ABD",3,"Down"
"TraesCS4A03G0729100","TraesCS4B03G0063200","TraesCS4D03G0043000",9303,"01:01:01","syntenic","triad",4,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS4A03G0729000","TraesCS4B03G0063100","TraesCS4D03G0043200",9304,"01:01:01","syntenic","triad",4,"ABD",TRUE,FALSE,FALSE,"A",1,"Down"
"TraesCS4A03G0728900","TraesCS4B03G0063000","TraesCS4D03G0043900",9305,"01:01:01","syntenic","triad",4,"ABD",TRUE,TRUE,TRUE,"ABD",3,"Down"
"TraesCS4A03G0728000","TraesCS4B03G0065400","TraesCS4D03G0045800",9306,"01:01:01","syntenic","triad",4,"ABD",FALSE,TRUE,FALSE,"B",1,"Down"
"TraesCS4A03G0727400","TraesCS4B03G0067400","TraesCS4D03G0046400",9308,"01:01:01","syntenic","triad",4,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS4A03G0726500","TraesCS4B03G0067900","TraesCS4D03G0047300",9311,"01:01:01","syntenic","triad",4,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS4A03G0724400","TraesCS4B03G0069800","TraesCS4D03G0048900",9315,"01:01:01","syntenic","triad",4,"ABD",TRUE,TRUE,TRUE,"ABD",3,"Down"
"TraesCS4A03G0724200","TraesCS4B03G0070200","TraesCS4D03G0049500",9318,"01:01:01","syntenic","triad",4,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS4A03G0722700","TraesCS4B03G0071000","TraesCS4D03G0050200",9320,"01:01:01","syntenic","triad",4,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS4A03G0714500","TraesCS4B03G0077900","TraesCS4D03G0055800",9323,"01:01:01","syntenic","triad",4,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS4A03G0714400","TraesCS4B03G0078000","TraesCS4D03G0055900",9324,"01:01:01","syntenic","triad",4,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS4A03G0713500","TraesCS4B03G0080600","TraesCS4D03G0056600",9328,"01:01:01","syntenic","triad",4,"ABD",TRUE,FALSE,TRUE,"AD",2,"Down"
"TraesCS4A03G0713200","TraesCS4B03G0080900","TraesCS4D03G0057400",9331,"01:01:01","syntenic","triad",4,"ABD",TRUE,TRUE,TRUE,"ABD",3,"Down"
"TraesCS4A03G0712800","TraesCS4B03G0081600","TraesCS4D03G0057800",9333,"01:01:01","syntenic","triad",4,"ABD",TRUE,FALSE,FALSE,"A",1,"Down"
"TraesCS4A03G0712500","TraesCS4B03G0081700","TraesCS4D03G0057900",9334,"01:01:01","syntenic","triad",4,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS4A03G0711500","TraesCS4B03G0082500","TraesCS4D03G0058600",9336,"01:01:01","syntenic","triad",4,"ABD",TRUE,TRUE,TRUE,"ABD",3,"Down"
"TraesCS4A03G0711000","TraesCS4B03G0083100","TraesCS4D03G0059200",9337,"01:01:01","syntenic","triad",4,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS4A03G0710800","TraesCS4B03G0083400","TraesCS4D03G0060000",9343,"01:01:01","syntenic","triad",4,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS4A03G0709600","TraesCS4B03G0084700","TraesCS4D03G0060300",9344,"01:01:01","syntenic","triad",4,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS4A03G0708500","TraesCS4B03G0086000","TraesCS4D03G0060800",9347,"01:01:01","syntenic","triad",4,"ABD",FALSE,FALSE,TRUE,"D",1,"Down"
"TraesCS4A03G0707600","TraesCS4B03G0087000","TraesCS4D03G0063200",9349,"01:01:01","syntenic","triad",4,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS4A03G0707100","TraesCS4B03G0088500","TraesCS4D03G0064000",9352,"01:01:01","syntenic","triad",4,"ABD",TRUE,TRUE,TRUE,"ABD",3,"Down"
"TraesCS4A03G0705900","TraesCS4B03G0089500","TraesCS4D03G0064600",9357,"01:01:01","syntenic","triad",4,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS4A03G0705100","TraesCS4B03G0089900","TraesCS4D03G0065000",9358,"01:01:01","syntenic","triad",4,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS4A03G0705000","TraesCS4B03G0090000","TraesCS4D03G0065100",9359,"01:01:01","syntenic","triad",4,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS4A03G0704900","TraesCS4B03G0090200","TraesCS4D03G0065300",9360,"01:01:01","syntenic","triad",4,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS4A03G0704200","TraesCS4B03G0090800","TraesCS4D03G0065600",9363,"01:01:01","syntenic","triad",4,"ABD",TRUE,TRUE,TRUE,"ABD",3,"Down"
"TraesCS4A03G0701600","TraesCS4B03G0092600","TraesCS4D03G0066800",9368,"01:01:01","syntenic","triad",4,"ABD",FALSE,FALSE,TRUE,"D",1,"Down"
"TraesCS4A03G0701500","TraesCS4B03G0092800","TraesCS4D03G0066900",9369,"01:01:01","syntenic","triad",4,"ABD",TRUE,TRUE,TRUE,"ABD",3,"Down"
"TraesCS4A03G0701100","TraesCS4B03G0094000","TraesCS4D03G0068100",9371,"01:01:01","syntenic","triad",4,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS4A03G0700700","TraesCS4B03G0094800","TraesCS4D03G0068400",9373,"01:01:01","syntenic","triad",4,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS4A03G0700300","TraesCS4B03G0095000","TraesCS4D03G0068900",9375,"01:01:01","syntenic","triad",4,"ABD",TRUE,FALSE,FALSE,"A",1,"Down"
"TraesCS4A03G0700200","TraesCS4B03G0095100","TraesCS4D03G0069000",9376,"01:01:01","syntenic","triad",4,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS4A03G0699800","TraesCS4B03G0095900","TraesCS4D03G0069200",9377,"01:01:01","syntenic","triad",4,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS4A03G0699600","TraesCS4B03G0096000","TraesCS4D03G0069300",9378,"01:01:01","syntenic","triad",4,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS4A03G0697800","TraesCS4B03G0097700","TraesCS4D03G0080300",9390,"01:01:01","syntenic","triad",4,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS4A03G0697700","TraesCS4B03G0097800","TraesCS4D03G0080500",9391,"01:01:01","syntenic","triad",4,"ABD",TRUE,FALSE,TRUE,"AD",2,"Down"
"TraesCS4A03G0696200","TraesCS4B03G0099300","TraesCS4D03G0081900",9395,"01:01:01","syntenic","triad",4,"ABD",TRUE,TRUE,TRUE,"ABD",3,"Down"
"TraesCS4A03G0696500","TraesCS4B03G0099100","TraesCS4D03G0082000",9396,"01:01:01","syntenic","triad",4,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS4A03G0696700","TraesCS4B03G0098700","TraesCS4D03G0082200",9397,"01:01:01","syntenic","triad",4,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS4A03G0697300","TraesCS4B03G0098200","TraesCS4D03G0082700",9399,"01:01:01","syntenic","triad",4,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS4A03G0697400","TraesCS4B03G0098100","TraesCS4D03G0082800",9400,"01:01:01","syntenic","triad",4,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS4A03G0695300","TraesCS4B03G0100500","TraesCS4D03G0083200",9403,"01:01:01","syntenic","triad",4,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS4A03G0695000","TraesCS4B03G0101000","TraesCS4D03G0083400",9405,"01:01:01","syntenic","triad",4,"ABD",TRUE,TRUE,FALSE,"AB",2,"Down"
"TraesCS4A03G0694400","TraesCS4B03G0101400","TraesCS4D03G0083900",9407,"01:01:01","syntenic","triad",4,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS4A03G0692400","TraesCS4B03G0102800","TraesCS4D03G0085300",9409,"01:01:01","syntenic","triad",4,"ABD",TRUE,TRUE,TRUE,"ABD",3,"Down"
"TraesCS4A03G0692200","TraesCS4B03G0103000","TraesCS4D03G0085600",9411,"01:01:01","syntenic","triad",4,"ABD",TRUE,TRUE,TRUE,"ABD",3,"Down"
"TraesCS4A03G0692000","TraesCS4B03G0103100","TraesCS4D03G0085700",9412,"01:01:01","syntenic","triad",4,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS4A03G0691800","TraesCS4B03G0103300","TraesCS4D03G0085800",9413,"01:01:01","syntenic","triad",4,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS4A03G0688200","TraesCS4B03G0107000","TraesCS4D03G0090500",9419,"01:01:01","syntenic","triad",4,"ABD",FALSE,FALSE,TRUE,"D",1,"Down"
"TraesCS4A03G0687600","TraesCS4B03G0107300","TraesCS4D03G0090900",9420,"01:01:01","syntenic","triad",4,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS4A03G0686900","TraesCS4B03G0108900","TraesCS4D03G0091900",9424,"01:01:01","syntenic","triad",4,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS4A03G0686600","TraesCS4B03G0109300","TraesCS4D03G0092400",9427,"01:01:01","syntenic","triad",4,"ABD",TRUE,TRUE,TRUE,"ABD",3,"Down"
"TraesCS4A03G0686500","TraesCS4B03G0109500","TraesCS4D03G0092700",9428,"01:01:01","syntenic","triad",4,"ABD",TRUE,TRUE,TRUE,"ABD",3,"Down"
"TraesCS4A03G0686100","TraesCS4B03G0110100","TraesCS4D03G0093000",9429,"01:01:01","syntenic","triad",4,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS4A03G0685200","TraesCS4B03G0110200","TraesCS4D03G0093100",9430,"01:01:01","syntenic","triad",4,"ABD",TRUE,FALSE,FALSE,"A",1,"Down"
"TraesCS4A03G0686000","TraesCS4B03G0110600","TraesCS4D03G0093400",9433,"01:01:01","syntenic","triad",4,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS4A03G0684900","TraesCS4B03G0111000","TraesCS4D03G0094300",9436,"01:01:01","syntenic","triad",4,"ABD",TRUE,FALSE,TRUE,"AD",2,"Down"
"TraesCS4A03G0684300","TraesCS4B03G0112000","TraesCS4D03G0095100",9437,"01:01:01","syntenic","triad",4,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS4A03G0683600","TraesCS4B03G0112600","TraesCS4D03G0095700",9440,"01:01:01","syntenic","triad",4,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS4A03G0683400","TraesCS4B03G0113000","TraesCS4D03G0096100",9441,"01:01:01","syntenic","triad",4,"ABD",TRUE,FALSE,FALSE,"A",1,"Down"
"TraesCS4A03G0682500","TraesCS4B03G0113700","TraesCS4D03G0096800",9444,"01:01:01","syntenic","triad",4,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS4A03G0679200","TraesCS4B03G0116300","TraesCS4D03G0098400",9449,"01:01:01","syntenic","triad",4,"ABD",TRUE,FALSE,TRUE,"AD",2,"Down"
"TraesCS4A03G0679100","TraesCS4B03G0116400","TraesCS4D03G0098500",9450,"01:01:01","syntenic","triad",4,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS4A03G0679000","TraesCS4B03G0116900","TraesCS4D03G0098600",9451,"01:01:01","syntenic","triad",4,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS4A03G0677800","TraesCS4B03G0117300","TraesCS4D03G0099700",9456,"01:01:01","syntenic","triad",4,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS4A03G0677700","TraesCS4B03G0117400","TraesCS4D03G0099800",9457,"01:01:01","syntenic","triad",4,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS4A03G0675700","TraesCS4B03G0120200","TraesCS4D03G0103600",9464,"01:01:01","syntenic","triad",4,"ABD",TRUE,TRUE,TRUE,"ABD",3,"Down"
"TraesCS4A03G0675600","TraesCS4B03G0121100","TraesCS4D03G0104300",9468,"01:01:01","syntenic","triad",4,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS4A03G0673800","TraesCS4B03G0122500","TraesCS4D03G0104900",9470,"01:01:01","syntenic","triad",4,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS4A03G0673500","TraesCS4B03G0123500","TraesCS4D03G0105200",9473,"01:01:01","syntenic","triad",4,"ABD",TRUE,TRUE,TRUE,"ABD",3,"Down"
"TraesCS4A03G0673100","TraesCS4B03G0123900","TraesCS4D03G0105300",9474,"01:01:01","syntenic","triad",4,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS4A03G0673000","TraesCS4B03G0124200","TraesCS4D03G0105400",9475,"01:01:01","syntenic","triad",4,"ABD",TRUE,TRUE,TRUE,"ABD",3,"Down"
"TraesCS4A03G0672400","TraesCS4B03G0124500","TraesCS4D03G0105700",9477,"01:01:01","syntenic","triad",4,"ABD",TRUE,FALSE,FALSE,"A",1,"Down"
"TraesCS4A03G0672300","TraesCS4B03G0124800","TraesCS4D03G0105800",9478,"01:01:01","syntenic","triad",4,"ABD",TRUE,TRUE,TRUE,"ABD",3,"Down"
"TraesCS4A03G0672000","TraesCS4B03G0125400","TraesCS4D03G0106000",9479,"01:01:01","syntenic","triad",4,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS4A03G0671900","TraesCS4B03G0125500","TraesCS4D03G0106100",9480,"01:01:01","syntenic","triad",4,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS4A03G0671600","TraesCS4B03G0125700","TraesCS4D03G0106400",9482,"01:01:01","syntenic","triad",4,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS4A03G0670200","TraesCS4B03G0127200","TraesCS4D03G0107600",9488,"01:01:01","syntenic","triad",4,"ABD",FALSE,TRUE,FALSE,"B",1,"Down"
"TraesCS4A03G0669400","TraesCS4B03G0129300","TraesCS4D03G0108400",9493,"01:01:01","syntenic","triad",4,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS4A03G0669300","TraesCS4B03G0129200","TraesCS4D03G0108500",9494,"01:01:01","syntenic","triad",4,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS4A03G0669200","TraesCS4B03G0130400","TraesCS4D03G0108700",9495,"01:01:01","syntenic","triad",4,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS4A03G0669100","TraesCS4B03G0129600","TraesCS4D03G0108900",9496,"01:01:01","syntenic","triad",4,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS4A03G0666700","TraesCS4B03G0131600","TraesCS4D03G0111700",9501,"01:01:01","syntenic","triad",4,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS4A03G0666500","TraesCS4B03G0131800","TraesCS4D03G0111900",9503,"01:01:01","syntenic","triad",4,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS4A03G0664900","TraesCS4B03G0134400","TraesCS4D03G0113000",9505,"01:01:01","syntenic","triad",4,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS4A03G0664800","TraesCS4B03G0134500","TraesCS4D03G0113900",9506,"01:01:01","syntenic","triad",4,"ABD",TRUE,TRUE,FALSE,"AB",2,"Down"
"TraesCS4A03G0663700","TraesCS4B03G0135300","TraesCS4D03G0114700",9510,"01:01:01","syntenic","triad",4,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS4A03G0659800","TraesCS4B03G0136400","TraesCS4D03G0115700",9512,"01:01:01","syntenic","triad",4,"ABD",TRUE,TRUE,FALSE,"AB",2,"Down"
"TraesCS4A03G0661200","TraesCS4B03G0136600","TraesCS4D03G0115900",9513,"01:01:01","syntenic","triad",4,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS4A03G0661400","TraesCS4B03G0136900","TraesCS4D03G0116100",9515,"01:01:01","syntenic","triad",4,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS4A03G0661500","TraesCS4B03G0137200","TraesCS4D03G0116200",9516,"01:01:01","syntenic","triad",4,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS4A03G0658200","TraesCS4B03G0139500","TraesCS4D03G0117700",9522,"01:01:01","syntenic","triad",4,"ABD",TRUE,TRUE,TRUE,"ABD",3,"Down"
"TraesCS4A03G0656600","TraesCS4B03G0142100","TraesCS4D03G0119100",9528,"01:01:01","syntenic","triad",4,"ABD",TRUE,TRUE,TRUE,"ABD",3,"Down"
"TraesCS4A03G0655700","TraesCS4B03G0143500","TraesCS4D03G0120500",9531,"01:01:01","syntenic","triad",4,"ABD",FALSE,TRUE,FALSE,"B",1,"Down"
"TraesCS4A03G0654900","TraesCS4B03G0144400","TraesCS4D03G0121400",9535,"01:01:01","syntenic","triad",4,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS4A03G0653600","TraesCS4B03G0146200","TraesCS4D03G0123200",9540,"01:01:01","syntenic","triad",4,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS4A03G0652000","TraesCS4B03G0147600","TraesCS4D03G0124900",9544,"01:01:01","syntenic","triad",4,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS4A03G0651900","TraesCS4B03G0147700","TraesCS4D03G0125000",9545,"01:01:01","syntenic","triad",4,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS4A03G0651500","TraesCS4B03G0148100","TraesCS4D03G0125500",9547,"01:01:01","syntenic","triad",4,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS4A03G0651400","TraesCS4B03G0148200","TraesCS4D03G0125700",9548,"01:01:01","syntenic","triad",4,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS4A03G0651300","TraesCS4B03G0148500","TraesCS4D03G0125800",9549,"01:01:01","syntenic","triad",4,"ABD",FALSE,TRUE,FALSE,"B",1,"Down"
"TraesCS4A03G0651200","TraesCS4B03G0148600","TraesCS4D03G0126000",9550,"01:01:01","syntenic","triad",4,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS4A03G0650700","TraesCS4B03G0148800","TraesCS4D03G0126700",9551,"01:01:01","syntenic","triad",4,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
"TraesCS4A03G0650200","TraesCS4B03G0149200","TraesCS4D03G0127000",9552,"01:01:01","syntenic","triad",4,"ABD",FALSE,FALSE,FALSE,"none",0,"Down"
