group_id,A,B,D,cardinality,synteny,group,chrs,origin
14454,TraesCS5A02G470000,TraesCS5B02G482500,TraesCS5D02G482900,01:01:01,syntenic,triad,5,ABD
14455,TraesCS5A02G470100,TraesCS5B02G482600,TraesCS5D02G483000,01:01:01,syntenic,triad,5,ABD
14456,TraesCS5A02G470400,TraesCS5B02G483000,TraesCS5D02G483100,01:01:01,syntenic,triad,5,ABD
14457,TraesCS5A02G470500,TraesCS5B02G483200,TraesCS5D02G483200,01:01:01,syntenic,triad,5,ABD
14458,TraesCS5A02G470800,TraesCS5B02G483400,TraesCS5D02G483400,01:01:01,syntenic,triad,5,ABD
14459,TraesCS5A02G471600,TraesCS5B02G483900,TraesCS5D02G483900,01:01:01,syntenic,triad,5,ABD
14460,TraesCS5A02G471700,TraesCS5B02G484000,TraesCS5D02G484000,01:01:01,syntenic,triad,5,ABD
14461,TraesCS5A02G471800,TraesCS5B02G484300,TraesCS5D02G484300,01:01:01,syntenic,triad,5,ABD
14462,TraesCS5A02G471900,TraesCS5B02G484400,TraesCS5D02G484400,01:01:01,syntenic,triad,5,ABD
14463,TraesCS5A02G472000,TraesCS5B02G484700,TraesCS5D02G484500,01:01:01,syntenic,triad,5,ABD
14464,TraesCS5A02G472100,TraesCS5B02G484800,TraesCS5D02G484800,01:01:01,syntenic,triad,5,ABD
14465,TraesCS5A02G472500,TraesCS5B02G485400,TraesCS5D02G485100,01:01:01,syntenic,triad,5,ABD
14466,TraesCS5A02G472600,TraesCS5B02G485500,TraesCS5D02G485300,01:01:01,syntenic,triad,5,ABD
14467,TraesCS5A02G472700,TraesCS5B02G485600,TraesCS5D02G485400,01:01:01,syntenic,triad,5,ABD
14468,TraesCS5A02G472800,TraesCS5B02G485700,TraesCS5D02G485500,01:01:01,syntenic,triad,5,ABD
14469,TraesCS5A02G473100,TraesCS5B02G486000,TraesCS5D02G485800,01:01:01,syntenic,triad,5,ABD
14470,TraesCS5A02G473200,TraesCS5B02G486100,TraesCS5D02G485900,01:01:01,syntenic,triad,5,ABD
14471,TraesCS5A02G473300,TraesCS5B02G486200,TraesCS5D02G486000,01:01:01,syntenic,triad,5,ABD
14472,TraesCS5A02G473400,TraesCS5B02G486300,TraesCS5D02G486100,01:01:01,syntenic,triad,5,ABD
14473,TraesCS5A02G473500,TraesCS5B02G486400,TraesCS5D02G486200,01:01:01,syntenic,triad,5,ABD
14474,TraesCS5A02G473700,TraesCS5B02G486700,TraesCS5D02G486500,01:01:01,syntenic,triad,5,ABD
14475,TraesCS5A02G473800,TraesCS5B02G486900,TraesCS5D02G486600,01:01:01,syntenic,triad,5,ABD
14476,TraesCS5A02G473900,TraesCS5B02G487000,TraesCS5D02G486700,01:01:01,syntenic,triad,5,ABD
14477,TraesCS5A02G474300,TraesCS5B02G487400,TraesCS5D02G487100,01:01:01,syntenic,triad,5,ABD
14478,TraesCS5A02G474500,TraesCS5B02G487800,TraesCS5D02G487300,01:01:01,syntenic,triad,5,ABD
14479,TraesCS5A02G474700,TraesCS5B02G487900,TraesCS5D02G487400,01:01:01,syntenic,triad,5,ABD
14480,TraesCS5A02G475300,TraesCS5B02G488300,TraesCS5D02G487600,01:01:01,syntenic,triad,5,ABD
14481,TraesCS4A02G272300,TraesCS6B02G402800,TraesCS5D02G488100,01:01:01,non_syntenic,triad,,ABD
14482,TraesCS5A02G475600,TraesCS5B02G488900,TraesCS5D02G489000,01:01:01,syntenic,triad,5,ABD
14483,TraesCS5A02G475700,TraesCS5B02G489000,TraesCS5D02G489100,01:01:01,syntenic,triad,5,ABD
14484,TraesCS5A02G475800,TraesCS5B02G489100,TraesCS5D02G489200,01:01:01,syntenic,triad,5,ABD
14485,TraesCS5A02G475900,TraesCS5B02G489200,TraesCS5D02G489300,01:01:01,syntenic,triad,5,ABD
14486,TraesCS5A02G476300,TraesCS1B02G047700,TraesCS5D02G489600,01:01:01,non_syntenic,triad,,ABD
14487,TraesCS5A02G476400,TraesCS5B02G489300,TraesCS5D02G489700,01:01:01,syntenic,triad,5,ABD
14488,TraesCS5A02G476500,TraesCS5B02G489400,TraesCS5D02G489800,01:01:01,syntenic,triad,5,ABD
14489,TraesCS5A02G476600,TraesCS5B02G489500,TraesCS5D02G489900,01:01:01,syntenic,triad,5,ABD
14490,TraesCS5A02G476700,TraesCS5B02G489600,TraesCS5D02G490000,01:01:01,syntenic,triad,5,ABD
14491,TraesCS5A02G476800,TraesCS5B02G489700,TraesCS5D02G490100,01:01:01,syntenic,triad,5,ABD
14492,TraesCS5A02G476900,TraesCS5B02G490100,TraesCS5D02G490400,01:01:01,syntenic,triad,5,ABD
14493,TraesCS5A02G477100,TraesCS5B02G490400,TraesCS5D02G490700,01:01:01,syntenic,triad,5,ABD
14494,TraesCS5A02G477400,TraesCS5B02G490600,TraesCS5D02G491000,01:01:01,syntenic,triad,5,ABD
14495,TraesCS5A02G478500,TraesCS5B02G491500,TraesCS5D02G491900,01:01:01,syntenic,triad,5,ABD
14496,TraesCS5A02G478800,TraesCS5B02G491800,TraesCS5D02G492300,01:01:01,syntenic,triad,5,ABD
14497,TraesCS5A02G479100,TraesCS5B02G492000,TraesCS5D02G492600,01:01:01,syntenic,triad,5,ABD
14498,TraesCS5A02G479300,TraesCS5B02G492500,TraesCS5D02G492900,01:01:01,syntenic,triad,5,ABD
14499,TraesCS5A02G479400,TraesCS5B02G492600,TraesCS5D02G493000,01:01:01,syntenic,triad,5,ABD
14500,TraesCS5A02G479600,TraesCS5B02G492700,TraesCS5D02G493200,01:01:01,syntenic,triad,5,ABD
14501,TraesCS5A02G480000,TraesCS5B02G493100,TraesCS5D02G493500,01:01:01,syntenic,triad,5,ABD
14502,TraesCS5A02G480400,TraesCS5B02G493300,TraesCS5D02G493600,01:01:01,syntenic,triad,5,ABD
14503,TraesCS5A02G480500,TraesCS5B02G493400,TraesCS5D02G493700,01:01:01,syntenic,triad,5,ABD
14504,TraesCS5A02G480600,TraesCS5B02G493500,TraesCS5D02G493800,01:01:01,syntenic,triad,5,ABD
14505,TraesCS5A02G481000,TraesCS5B02G494200,TraesCS5D02G494500,01:01:01,syntenic,triad,5,ABD
14506,TraesCS5A02G481200,TraesCS5B02G494400,TraesCS5D02G494800,01:01:01,syntenic,triad,5,ABD
14507,TraesCS5A02G481300,TraesCS5B02G494500,TraesCS5D02G494900,01:01:01,syntenic,triad,5,ABD
14508,TraesCS5A02G481400,TraesCS5B02G494600,TraesCS5D02G495000,01:01:01,syntenic,triad,5,ABD
14509,TraesCS5A02G481500,TraesCS5B02G494700,TraesCS5D02G495100,01:01:01,syntenic,triad,5,ABD
14510,TraesCS5A02G481800,TraesCS5B02G494800,TraesCS5D02G495400,01:01:01,syntenic,triad,5,ABD
14511,TraesCS5A02G482000,TraesCS5B02G494900,TraesCS5D02G495600,01:01:01,syntenic,triad,5,ABD
14512,TraesCS5A02G482100,TraesCS5B02G495100,TraesCS5D02G495700,01:01:01,syntenic,triad,5,ABD
14513,TraesCS5A02G482200,TraesCS5B02G495200,TraesCS5D02G495800,01:01:01,syntenic,triad,5,ABD
14514,TraesCS5A02G482300,TraesCS5B02G495400,TraesCS5D02G495900,01:01:01,syntenic,triad,5,ABD
14515,TraesCS5A02G482400,TraesCS5B02G495500,TraesCS5D02G496000,01:01:01,syntenic,triad,5,ABD
14516,TraesCS5A02G482600,TraesCS5B02G495700,TraesCS5D02G496100,01:01:01,syntenic,triad,5,ABD
14517,TraesCS5A02G482700,TraesCS5B02G495900,TraesCS5D02G496300,01:01:01,syntenic,triad,5,ABD
14518,TraesCS5A02G482800,TraesCS5B02G496000,TraesCS5D02G496400,01:01:01,syntenic,triad,5,ABD
14519,TraesCS5A02G482900,TraesCS5B02G496100,TraesCS5D02G496500,01:01:01,syntenic,triad,5,ABD
14520,TraesCS5A02G483100,TraesCS5B02G496200,TraesCS5D02G496600,01:01:01,syntenic,triad,5,ABD
14521,TraesCS5A02G483200,TraesCS5B02G496300,TraesCS5D02G496700,01:01:01,syntenic,triad,5,ABD
14522,TraesCS5A02G483300,TraesCS5B02G496400,TraesCS5D02G496800,01:01:01,syntenic,triad,5,ABD
14523,TraesCS5A02G483500,TraesCS5B02G496600,TraesCS5D02G497000,01:01:01,syntenic,triad,5,ABD
14524,TraesCS5A02G483600,TraesCS5B02G496900,TraesCS5D02G497200,01:01:01,syntenic,triad,5,ABD
14525,TraesCS5A02G483800,TraesCS5B02G497100,TraesCS5D02G497400,01:01:01,syntenic,triad,5,ABD
14526,TraesCS5A02G484200,TraesCS5B02G497700,TraesCS5D02G497800,01:01:01,syntenic,triad,5,ABD
14527,TraesCS5A02G484300,TraesCS5B02G497800,TraesCS5D02G497900,01:01:01,syntenic,triad,5,ABD
14528,TraesCS5A02G484500,TraesCS5B02G497900,TraesCS5D02G498000,01:01:01,syntenic,triad,5,ABD
14529,TraesCS5A02G484700,TraesCS5B02G498000,TraesCS5D02G498200,01:01:01,syntenic,triad,5,ABD
14530,TraesCS5A02G484800,TraesCS5B02G498100,TraesCS5D02G498300,01:01:01,syntenic,triad,5,ABD
14531,TraesCS5A02G484900,TraesCS5B02G498200,TraesCS5D02G498400,01:01:01,syntenic,triad,5,ABD
14532,TraesCS5A02G485000,TraesCS5B02G498400,TraesCS5D02G498500,01:01:01,syntenic,triad,5,ABD
14533,TraesCS5A02G485100,TraesCS5B02G498600,TraesCS5D02G498600,01:01:01,syntenic,triad,5,ABD
14534,TraesCS5A02G485500,TraesCS5B02G499100,TraesCS5D02G499100,01:01:01,syntenic,triad,5,ABD
14535,TraesCS5A02G485700,TraesCS5B02G499600,TraesCS5D02G499700,01:01:01,syntenic,triad,5,ABD
14536,TraesCS5A02G485900,TraesCS5B02G499700,TraesCS5D02G499900,01:01:01,syntenic,triad,5,ABD
14537,TraesCS5A02G486000,TraesCS5B02G499800,TraesCS5D02G500000,01:01:01,syntenic,triad,5,ABD
14538,TraesCS5A02G486100,TraesCS5B02G499900,TraesCS5D02G500100,01:01:01,syntenic,triad,5,ABD
14539,TraesCS5A02G486200,TraesCS5B02G500000,TraesCS5D02G500200,01:01:01,syntenic,triad,5,ABD
14540,TraesCS5A02G486300,TraesCS5B02G500100,TraesCS5D02G500300,01:01:01,syntenic,triad,5,ABD
14541,TraesCS5A02G486400,TraesCS5B02G500200,TraesCS5D02G500400,01:01:01,syntenic,triad,5,ABD
14542,TraesCS5A02G486500,TraesCS5B02G500300,TraesCS5D02G500600,01:01:01,syntenic,triad,5,ABD
14543,TraesCS5A02G486600,TraesCS5B02G500500,TraesCS5D02G500800,01:01:01,syntenic,triad,5,ABD
14544,TraesCS5A02G486700,TraesCS5B02G500600,TraesCS5D02G500900,01:01:01,syntenic,triad,5,ABD
14545,TraesCS5A02G486800,TraesCS5B02G500700,TraesCS5D02G501000,01:01:01,syntenic,triad,5,ABD
14546,TraesCS5A02G487000,TraesCS5B02G500800,TraesCS5D02G501100,01:01:01,syntenic,triad,5,ABD
14547,TraesCS5A02G487100,TraesCS5B02G500900,TraesCS5D02G501300,01:01:01,syntenic,triad,5,ABD
14548,TraesCS5A02G487200,TraesCS5B02G501000,TraesCS5D02G501400,01:01:01,syntenic,triad,5,ABD
14549,TraesCS5A02G487300,TraesCS5B02G501100,TraesCS5D02G501600,01:01:01,syntenic,triad,5,ABD
14550,TraesCS5A02G487400,TraesCS5B02G501200,TraesCS5D02G501700,01:01:01,syntenic,triad,5,ABD
14551,TraesCS3A02G012700,TraesCS3B02G015000,TraesCS5D02G502400,01:01:01,non_syntenic,triad,,ABD
14552,TraesCS5A02G487900,TraesCS5B02G501700,TraesCS5D02G502800,01:01:01,syntenic,triad,5,ABD
14553,TraesCS5A02G488000,TraesCS5B02G501800,TraesCS5D02G502900,01:01:01,syntenic,triad,5,ABD
14554,TraesCS5A02G488100,TraesCS5B02G501900,TraesCS5D02G503000,01:01:01,syntenic,triad,5,ABD
14555,TraesCS5A02G488200,TraesCS5B02G502000,TraesCS5D02G503100,01:01:01,syntenic,triad,5,ABD
14556,TraesCS5A02G488300,TraesCS5B02G502100,TraesCS5D02G503200,01:01:01,syntenic,triad,5,ABD
14557,TraesCS5A02G488500,TraesCS5B02G502200,TraesCS5D02G503400,01:01:01,syntenic,triad,5,ABD
14558,TraesCS5A02G488600,TraesCS5B02G502300,TraesCS5D02G503500,01:01:01,syntenic,triad,5,ABD
14559,TraesCS5A02G488700,TraesCS5B02G502600,TraesCS5D02G503700,01:01:01,syntenic,triad,5,ABD
14560,TraesCS4A02G369700,TraesCS5B02G502900,TraesCS5D02G504000,01:01:01,non_syntenic,triad,,ABD
14561,TraesCS4A02G369500,TraesCS5B02G503200,TraesCS5D02G504100,01:01:01,non_syntenic,triad,,ABD
14562,TraesCS4A02G369300,TraesCS5B02G503400,TraesCS5D02G504200,01:01:01,non_syntenic,triad,,ABD
14563,TraesCS4A02G217300,TraesCS5B02G503500,TraesCS5D02G504300,01:01:01,non_syntenic,triad,,ABD
14564,TraesCS4A02G368800,TraesCS5B02G503800,TraesCS5D02G504600,01:01:01,non_syntenic,triad,,ABD
14565,TraesCS4A02G368700,TraesCS5B02G503900,TraesCS5D02G504700,01:01:01,non_syntenic,triad,,ABD
14566,TraesCS4A02G368600,TraesCS5B02G504000,TraesCS5D02G504800,01:01:01,non_syntenic,triad,,ABD
14567,TraesCS4A02G368200,TraesCS5B02G504400,TraesCS5D02G505100,01:01:01,non_syntenic,triad,,ABD
14568,TraesCS4A02G368100,TraesCS5B02G504600,TraesCS5D02G505300,01:01:01,non_syntenic,triad,,ABD
14569,TraesCS4A02G367600,TraesCS5B02G505000,TraesCS5D02G505800,01:01:01,non_syntenic,triad,,ABD
14570,TraesCS4A02G367500,TraesCS5B02G505200,TraesCS5D02G505900,01:01:01,non_syntenic,triad,,ABD
14571,TraesCS4A02G367400,TraesCS5B02G505300,TraesCS5D02G506000,01:01:01,non_syntenic,triad,,ABD
14572,TraesCS4A02G367200,TraesCS5B02G505400,TraesCS5D02G506200,01:01:01,non_syntenic,triad,,ABD
14573,TraesCS4A02G366600,TraesCS5B02G506300,TraesCS5D02G506700,01:01:01,non_syntenic,triad,,ABD
14574,TraesCS4A02G366200,TraesCS5B02G507100,TraesCS5D02G506900,01:01:01,non_syntenic,triad,,ABD
14575,TraesCS4A02G366100,TraesCS5B02G507200,TraesCS5D02G507000,01:01:01,non_syntenic,triad,,ABD
14576,TraesCS4A02G365800,TraesCS5B02G507400,TraesCS5D02G507400,01:01:01,non_syntenic,triad,,ABD
14577,TraesCS4A02G365600,TraesCS5B02G507600,TraesCS5D02G507700,01:01:01,non_syntenic,triad,,ABD
14578,TraesCS4A02G365500,TraesCS5B02G507700,TraesCS5D02G507800,01:01:01,non_syntenic,triad,,ABD
14579,TraesCS4A02G365400,TraesCS5B02G507800,TraesCS5D02G507900,01:01:01,non_syntenic,triad,,ABD
14580,TraesCS4A02G365300,TraesCS5B02G508000,TraesCS5D02G508100,01:01:01,non_syntenic,triad,,ABD
14581,TraesCS4A02G365200,TraesCS5B02G508200,TraesCS5D02G508200,01:01:01,non_syntenic,triad,,ABD
14582,TraesCS4A02G365000,TraesCS5B02G508500,TraesCS5D02G508400,01:01:01,non_syntenic,triad,,ABD
14583,TraesCS4A02G364900,TraesCS5B02G508600,TraesCS5D02G508500,01:01:01,non_syntenic,triad,,ABD
14584,TraesCS4A02G364800,TraesCS5B02G508700,TraesCS5D02G508700,01:01:01,non_syntenic,triad,,ABD
14585,TraesCS4A02G364700,TraesCS5B02G508800,TraesCS5D02G508800,01:01:01,non_syntenic,triad,,ABD
14586,TraesCS4A02G364600,TraesCS5B02G508900,TraesCS5D02G508900,01:01:01,non_syntenic,triad,,ABD
14587,TraesCS4A02G364500,TraesCS5B02G509000,TraesCS5D02G509000,01:01:01,non_syntenic,triad,,ABD
14588,TraesCS4A02G364400,TraesCS5B02G509100,TraesCS5D02G509100,01:01:01,non_syntenic,triad,,ABD
14589,TraesCS4A02G364300,TraesCS5B02G509200,TraesCS5D02G509200,01:01:01,non_syntenic,triad,,ABD
14590,TraesCS4A02G364200,TraesCS5B02G509300,TraesCS5D02G509300,01:01:01,non_syntenic,triad,,ABD
14591,TraesCS4A02G363800,TraesCS5B02G509600,TraesCS5D02G509700,01:01:01,non_syntenic,triad,,ABD
14592,TraesCS4A02G363600,TraesCS5B02G509800,TraesCS5D02G509900,01:01:01,non_syntenic,triad,,ABD
14593,TraesCS4A02G363500,TraesCS5B02G509900,TraesCS5D02G510000,01:01:01,non_syntenic,triad,,ABD
14594,TraesCS4A02G363400,TraesCS5B02G510000,TraesCS5D02G510100,01:01:01,non_syntenic,triad,,ABD
14595,TraesCS4A02G363300,TraesCS5B02G510100,TraesCS5D02G510200,01:01:01,non_syntenic,triad,,ABD
14596,TraesCS4A02G362500,TraesCS5B02G510600,TraesCS5D02G510300,01:01:01,non_syntenic,triad,,ABD
14597,TraesCS4A02G363100,TraesCS1B02G433000,TraesCS5D02G510500,01:01:01,non_syntenic,triad,,ABD
14598,TraesCS4A02G361900,TraesCS5B02G510900,TraesCS5D02G511200,01:01:01,non_syntenic,triad,,ABD
14599,TraesCS4A02G361500,TraesCS5B02G511300,TraesCS5D02G511800,01:01:01,non_syntenic,triad,,ABD
14600,TraesCS4A02G361600,TraesCS5B02G511400,TraesCS5D02G511900,01:01:01,non_syntenic,triad,,ABD
14601,TraesCS4A02G361300,TraesCS5B02G511600,TraesCS5D02G512100,01:01:01,non_syntenic,triad,,ABD
14602,TraesCS4A02G361100,TraesCS5B02G511800,TraesCS5D02G512300,01:01:01,non_syntenic,triad,,ABD
14603,TraesCS4A02G361000,TraesCS5B02G511900,TraesCS5D02G512400,01:01:01,non_syntenic,triad,,ABD
14604,TraesCS4A02G360700,TraesCS5B02G512400,TraesCS5D02G512600,01:01:01,non_syntenic,triad,,ABD
14605,TraesCS4A02G360200,TraesCS5B02G512300,TraesCS5D02G512700,01:01:01,non_syntenic,triad,,ABD
14606,TraesCS4A02G360100,TraesCS5B02G512200,TraesCS5D02G512800,01:01:01,non_syntenic,triad,,ABD
14607,TraesCS4A02G359500,TraesCS5B02G512800,TraesCS5D02G513300,01:01:01,non_syntenic,triad,,ABD
14608,TraesCS4A02G358500,TraesCS5B02G513000,TraesCS5D02G513400,01:01:01,non_syntenic,triad,,ABD
14609,TraesCS4A02G358600,TraesCS5B02G512900,TraesCS5D02G513500,01:01:01,non_syntenic,triad,,ABD
14610,TraesCS4A02G358700,TraesCS5B02G513100,TraesCS5D02G513600,01:01:01,non_syntenic,triad,,ABD
14611,TraesCS4A02G358800,TraesCS5B02G513200,TraesCS5D02G513700,01:01:01,non_syntenic,triad,,ABD
14612,TraesCS4A02G358900,TraesCS5B02G513400,TraesCS5D02G513900,01:01:01,non_syntenic,triad,,ABD
14613,TraesCS4A02G359000,TraesCS5B02G513500,TraesCS5D02G514000,01:01:01,non_syntenic,triad,,ABD
14614,TraesCS4A02G359100,TraesCS5B02G513600,TraesCS5D02G514100,01:01:01,non_syntenic,triad,,ABD
14615,TraesCS4A02G359200,TraesCS5B02G513700,TraesCS5D02G514200,01:01:01,non_syntenic,triad,,ABD
14616,TraesCS4A02G357800,TraesCS5B02G513800,TraesCS5D02G514300,01:01:01,non_syntenic,triad,,ABD
14617,TraesCS4A02G358400,TraesCS5B02G514000,TraesCS5D02G514500,01:01:01,non_syntenic,triad,,ABD
14618,TraesCS4A02G358300,TraesCS5B02G514100,TraesCS5D02G514600,01:01:01,non_syntenic,triad,,ABD
14619,TraesCS4A02G358200,TraesCS5B02G514200,TraesCS5D02G514700,01:01:01,non_syntenic,triad,,ABD
14620,TraesCS4A02G358100,TraesCS5B02G514400,TraesCS5D02G514800,01:01:01,non_syntenic,triad,,ABD
14621,TraesCS4A02G358000,TraesCS5B02G514600,TraesCS5D02G514900,01:01:01,non_syntenic,triad,,ABD
14622,TraesCS4A02G357900,TraesCS5B02G514700,TraesCS5D02G515000,01:01:01,non_syntenic,triad,,ABD
14623,TraesCS4A02G357600,TraesCS5B02G514500,TraesCS5D02G515200,01:01:01,non_syntenic,triad,,ABD
14624,TraesCS4A02G357400,TraesCS5B02G515100,TraesCS5D02G515300,01:01:01,non_syntenic,triad,,ABD
14625,TraesCS4A02G357300,TraesCS5B02G515200,TraesCS5D02G515400,01:01:01,non_syntenic,triad,,ABD
14626,TraesCS4A02G357200,TraesCS5B02G515500,TraesCS5D02G515700,01:01:01,non_syntenic,triad,,ABD
14627,TraesCS4A02G357100,TraesCS5B02G515600,TraesCS5D02G515800,01:01:01,non_syntenic,triad,,ABD
14628,TraesCS4A02G356400,TraesCS5B02G515800,TraesCS5D02G515900,01:01:01,non_syntenic,triad,,ABD
14629,TraesCS4A02G356300,TraesCS5B02G515900,TraesCS5D02G516000,01:01:01,non_syntenic,triad,,ABD
14630,TraesCS4A02G356200,TraesCS5B02G516000,TraesCS5D02G516100,01:01:01,non_syntenic,triad,,ABD
14631,TraesCS4A02G356100,TraesCS5B02G516100,TraesCS5D02G516200,01:01:01,non_syntenic,triad,,ABD
14632,TraesCS4A02G355900,TraesCS5B02G516200,TraesCS5D02G516300,01:01:01,non_syntenic,triad,,ABD
14633,TraesCS4A02G355700,TraesCS5B02G516400,TraesCS5D02G516500,01:01:01,non_syntenic,triad,,ABD
14634,TraesCS4A02G355600,TraesCS5B02G516600,TraesCS5D02G516700,01:01:01,non_syntenic,triad,,ABD
14635,TraesCS4A02G355500,TraesCS5B02G516900,TraesCS5D02G516900,01:01:01,non_syntenic,triad,,ABD
14636,TraesCS4A02G355100,TraesCS5B02G517400,TraesCS5D02G517100,01:01:01,non_syntenic,triad,,ABD
14637,TraesCS4A02G355000,TraesCS5B02G517500,TraesCS5D02G517200,01:01:01,non_syntenic,triad,,ABD
14638,TraesCS4A02G354500,TraesCS5B02G517900,TraesCS5D02G517600,01:01:01,non_syntenic,triad,,ABD
14639,TraesCS4A02G354300,TraesCS5B02G518100,TraesCS5D02G517700,01:01:01,non_syntenic,triad,,ABD
14640,TraesCS4A02G353800,TraesCS5B02G518900,TraesCS5D02G518000,01:01:01,non_syntenic,triad,,ABD
14641,TraesCS4A02G353700,TraesCS5B02G519000,TraesCS5D02G518100,01:01:01,non_syntenic,triad,,ABD
14642,TraesCS4A02G353900,TraesCS5B02G518600,TraesCS5D02G518300,01:01:01,non_syntenic,triad,,ABD
14643,TraesCS4A02G353500,TraesCS5B02G519200,TraesCS5D02G518500,01:01:01,non_syntenic,triad,,ABD
14644,TraesCS4A02G352100,TraesCS5B02G519300,TraesCS5D02G518600,01:01:01,non_syntenic,triad,,ABD
14645,TraesCS4A02G352200,TraesCS5B02G519400,TraesCS5D02G518700,01:01:01,non_syntenic,triad,,ABD
14646,TraesCS4A02G352300,TraesCS5B02G519500,TraesCS5D02G518800,01:01:01,non_syntenic,triad,,ABD
14647,TraesCS4A02G352700,TraesCS5B02G519700,TraesCS5D02G519100,01:01:01,non_syntenic,triad,,ABD
14648,TraesCS4A02G352900,TraesCS5B02G520200,TraesCS5D02G519400,01:01:01,non_syntenic,triad,,ABD
14649,TraesCS4A02G353000,TraesCS5B02G520300,TraesCS5D02G519500,01:01:01,non_syntenic,triad,,ABD
14650,TraesCS4A02G353100,TraesCS5B02G520400,TraesCS5D02G519600,01:01:01,non_syntenic,triad,,ABD
14651,TraesCS4A02G353200,TraesCS5B02G520500,TraesCS5D02G519700,01:01:01,non_syntenic,triad,,ABD
14652,TraesCS4A02G353300,TraesCS5B02G520600,TraesCS5D02G519800,01:01:01,non_syntenic,triad,,ABD
14653,TraesCS4A02G353400,TraesCS5B02G520700,TraesCS5D02G519900,01:01:01,non_syntenic,triad,,ABD
14654,TraesCS4A02G351900,TraesCS5B02G521500,TraesCS5D02G520200,01:01:01,non_syntenic,triad,,ABD
14655,TraesCS4A02G351500,TraesCS5B02G522000,TraesCS5D02G520900,01:01:01,non_syntenic,triad,,ABD
14656,TraesCS4A02G350700,TraesCS5B02G522400,TraesCS5D02G521100,01:01:01,non_syntenic,triad,,ABD
14657,TraesCS4A02G350200,TraesCS5B02G522900,TraesCS5D02G521600,01:01:01,non_syntenic,triad,,ABD
14658,TraesCS4A02G350000,TraesCS5B02G523000,TraesCS5D02G521800,01:01:01,non_syntenic,triad,,ABD
14659,TraesCS4A02G349800,TraesCS5B02G521200,TraesCS5D02G522000,01:01:01,non_syntenic,triad,,ABD
14660,TraesCS4A02G349500,TraesCS5B02G523200,TraesCS5D02G522300,01:01:01,non_syntenic,triad,,ABD
14661,TraesCS4A02G349400,TraesCS5B02G523300,TraesCS5D02G522400,01:01:01,non_syntenic,triad,,ABD
14662,TraesCS4A02G349100,TraesCS5B02G523700,TraesCS5D02G522700,01:01:01,non_syntenic,triad,,ABD
14663,TraesCS4A02G348800,TraesCS5B02G523900,TraesCS5D02G523100,01:01:01,non_syntenic,triad,,ABD
14664,TraesCS4A02G348700,TraesCS5B02G524100,TraesCS5D02G523300,01:01:01,non_syntenic,triad,,ABD
14665,TraesCS4A02G347900,TraesCS5B02G525200,TraesCS5D02G523900,01:01:01,non_syntenic,triad,,ABD
14666,TraesCS4A02G347800,TraesCS5B02G525600,TraesCS5D02G524600,01:01:01,non_syntenic,triad,,ABD
14667,TraesCS4A02G347700,TraesCS5B02G525500,TraesCS5D02G524700,01:01:01,non_syntenic,triad,,ABD
14668,TraesCS4A02G347600,TraesCS5B02G526000,TraesCS5D02G524800,01:01:01,non_syntenic,triad,,ABD
14669,TraesCS4A02G347500,TraesCS2B02G051500,TraesCS5D02G525000,01:01:01,non_syntenic,triad,,ABD
14670,TraesCS4A02G347000,TraesCS5B02G526600,TraesCS5D02G525600,01:01:01,non_syntenic,triad,,ABD
14671,TraesCS4A02G346900,TraesCS5B02G526500,TraesCS5D02G525700,01:01:01,non_syntenic,triad,,ABD
14672,TraesCS4A02G346700,TraesCS5B02G526400,TraesCS5D02G525800,01:01:01,non_syntenic,triad,,ABD
14673,TraesCS4A02G346500,TraesCS5B02G526800,TraesCS5D02G525900,01:01:01,non_syntenic,triad,,ABD
14674,TraesCS4A02G346200,TraesCS5B02G526900,TraesCS5D02G526000,01:01:01,non_syntenic,triad,,ABD
14675,TraesCS4A02G345900,TraesCS5B02G527100,TraesCS5D02G526300,01:01:01,non_syntenic,triad,,ABD
14676,TraesCS4A02G344700,TraesCS5B02G527800,TraesCS5D02G526800,01:01:01,non_syntenic,triad,,ABD
14677,TraesCS1A02G407200,TraesCS5B02G527600,TraesCS5D02G526900,01:01:01,non_syntenic,triad,,ABD
14678,TraesCS1A02G407100,TraesCS5B02G528100,TraesCS5D02G527100,01:01:01,non_syntenic,triad,,ABD
14679,TraesCS1A02G407000,TraesCS5B02G528300,TraesCS5D02G527500,01:01:01,non_syntenic,triad,,ABD
14680,TraesCS1A02G407600,TraesCS5B02G529400,TraesCS5D02G528500,01:01:01,non_syntenic,triad,,ABD
14681,TraesCS4A02G343700,TraesCS5B02G530500,TraesCS5D02G529200,01:01:01,non_syntenic,triad,,ABD
14682,TraesCS4A02G343600,TraesCS5B02G530600,TraesCS5D02G529400,01:01:01,non_syntenic,triad,,ABD
14683,TraesCS4A02G343500,TraesCS5B02G530800,TraesCS5D02G529500,01:01:01,non_syntenic,triad,,ABD
14684,TraesCS4A02G343400,TraesCS5B02G531300,TraesCS5D02G529600,01:01:01,non_syntenic,triad,,ABD
14685,TraesCS4A02G343300,TraesCS5B02G531400,TraesCS5D02G529700,01:01:01,non_syntenic,triad,,ABD
14686,TraesCS3A02G498800,TraesCS5B02G531500,TraesCS5D02G529900,01:01:01,non_syntenic,triad,,ABD
14687,TraesCS4A02G342800,TraesCS5B02G531900,TraesCS5D02G530200,01:01:01,non_syntenic,triad,,ABD
