OG0013276	TraesPARA_EIv1.0_0073630.3	TraesCS1A03G0301200.1
OG0025057	TraesPARA_EIv1.0_1447690.1	TraesCS4D03G0374600.1
OG0025058	TraesPARA_EIv1.0_0755250.1	TraesCS2D03G1209400.1
OG0025059	TraesPARA_EIv1.0_2162500.1	TraesCS6D03G0528100.1
OG0025060	TraesPARA_EIv1.0_2214250.1	TraesCS6D03G0111500.1
OG0025061	TraesPARA_EIv1.0_2146580.2	TraesCS6D03G0681500.1
OG0025062	TraesPARA_EIv1.0_2149180.1	TraesCS6D03G0656800.1
OG0025063	TraesPARA_EIv1.0_2522100.1	TraesCS7D03G0180900.1
OG0025064	TraesPARA_EIv1.0_2141810.1	TraesCS6D03G0726400.1
OG0025065	TraesPARA_EIv1.0_1115930.1	TraesCS3D03G0595700.1
OG0025066	TraesPARA_EIv1.0_1081570.1	TraesCS3D03G0294000.1
OG0025067	TraesPARA_EIv1.0_0657090.2	TraesCS2D03G0297900.1
OG0025068	TraesPARA_EIv1.0_1836060.1	TraesCS5D03G0706200.1
OG0025069	TraesPARA_EIv1.0_1457520.1	TraesCS4D03G0457600.1
OG0025070	TraesPARA_EIv1.0_2538640.1	TraesCS7D03G0341300.1
OG0025071	TraesPARA_EIv1.0_0751850.1	TraesCS2D03G1175300.1
OG0025072	TraesPARA_EIv1.0_2638000.2	TraesCS7D03G1261700.1
OG0025073	TraesPARA_EIv1.0_2148570.1	TraesCS6D03G0662800.1
OG0025074	TraesPARA_EIv1.0_2629930.1	TraesCS7D03G1189300.1
OG0025076	TraesPARA_EIv1.0_2524720.1	TraesCS7D03G0203800.1
OG0025077	TraesPARA_EIv1.0_1499250.1	TraesCS4D03G0841100.1
OG0025078	TraesPARA_EIv1.0_2182760.1	TraesCS6D03G0351300.1
OG0025079	TraesPARA_EIv1.0_0306810.1	TraesCS1D03G0813500.1
OG0025080	TraesPARA_EIv1.0_0657710.1	TraesCS2D03G0303800.1
OG0025081	TraesPARA_EIv1.0_0716860.1	TraesCS2D03G0850900.1
OG0025082	TraesPARA_EIv1.0_1119990.1	TraesCS3D03G0631100.1
OG0025083	TraesPARA_EIv1.0_1105280.1	TraesCS3D03G0502700.1
OG0025084	TraesPARA_EIv1.0_2154330.1	TraesCS6D03G0606300.1
OG0025085	TraesPARA_EIv1.0_2591320.1	TraesCS7D03G0820800.1
OG0025086	TraesPARA_EIv1.0_0329540.1	TraesCS1D03G1045300.1
OG0025087	TraesPARA_EIv1.0_0665620.1	TraesCS2D03G0376900.1
OG0025088	TraesPARA_EIv1.0_0235470.1	TraesCS1D03G0096300.1
OG0025089	TraesPARA_EIv1.0_0235470.2	TraesCS1D03G0096300.2
OG0025090	TraesPARA_EIv1.0_1766710.1	TraesCS5D03G0058200.1
OG0025091	TraesPARA_EIv1.0_0652610.1	TraesCS2D03G0245200.1
OG0025092	TraesPARA_EIv1.0_2224330.1	TraesCS6D03G0017800.1
OG0025093	TraesPARA_EIv1.0_1164700.1	TraesCS3D03G1056500.1
OG0025094	TraesPARA_EIv1.0_1143850.4	TraesCS3D03G0861900.1
OG0025095	TraesPARA_EIv1.0_0668290.1	TraesCS2D03G0403200.1
OG0025096	TraesPARA_EIv1.0_1455530.1	TraesCS4D03G0440000.1
OG0025097	TraesPARA_EIv1.0_2145210.1	TraesCS6D03G0694500.1
OG0025098	TraesPARA_EIv1.0_1094410.1	TraesCS3D03G0415200.1
OG0025099	TraesPARA_EIv1.0_0286010.1	TraesCS1D03G0599100.1
OG0025100	TraesPARA_EIv1.0_1809260.1	TraesCS5D03G0452600.1
OG0025101	TraesPARA_EIv1.0_1161750.1	TraesCS3D03G1029900.1
OG0025102	TraesPARA_EIv1.0_2551450.1	TraesCS7D03G0458500.1
OG0025103	TraesPARA_EIv1.0_2204260.1	TraesCS6D03G0158400.1
OG0025104	TraesPARA_EIv1.0_0655950.1	TraesCS2D03G0285100.1
OG0025105	TraesPARA_EIv1.0_2139860.1	TraesCS6D03G0746800.1
OG0025106	TraesPARA_EIv1.0_1810290.1	TraesCS5D03G0462500.1
OG0025107	TraesPARA_EIv1.0_2581050.1	TraesCS7D03G0730000.1
OG0025108	TraesPARA_EIv1.0_1077010.1	TraesCS3D03G0251300.1
OG0025109	TraesPARA_EIv1.0_2596300.1	TraesCS7D03G0870700.1
OG0025110	TraesPARA_EIv1.0_2604000.1	TraesCS7D03G0945200.1
OG0025111	TraesPARA_EIv1.0_1076410.1	TraesCS3D03G0246500.1
OG0025112	TraesPARA_EIv1.0_1140410.1	TraesCS3D03G0827200.1
OG0025113	TraesPARA_EIv1.0_1876680.1	TraesCS5D03G1116500.1
OG0025114	TraesPARA_EIv1.0_1170830.1	TraesCS3D03G1114500.1
OG0025115	TraesPARA_EIv1.0_2543620.1	TraesCS7D03G0385500.1
OG0025116	TraesPARA_EIv1.0_2143600.1	TraesCS6D03G0709100.1
OG0025117	TraesPARA_EIv1.0_0709490.1	TraesCS2D03G0777900.1
OG0025118	TraesPARA_EIv1.0_2531570.1	TraesCS7D03G0271300.1
OG0025119	TraesPARA_EIv1.0_0244470.1	TraesCS1D03G0187000.1
OG0025120	TraesPARA_EIv1.0_0269270.1	TraesCS1D03G0425100.1
OG0025121	TraesPARA_EIv1.0_2629530.1	TraesCS7D03G1183700.1
OG0025122	TraesPARA_EIv1.0_2554760.1	TraesCS7D03G0486300.1
OG0025123	TraesPARA_EIv1.0_1830480.2	TraesCS5D03G0658100.2
OG0025125	TraesPARA_EIv1.0_2145790.1	TraesCS6D03G0688400.1
OG0025126	TraesPARA_EIv1.0_1778810.1	TraesCS5D03G0172500.1
OG0025127	TraesPARA_EIv1.0_0687860.1	TraesCS2D03G0576500.1
OG0025128	TraesPARA_EIv1.0_0729110.1	TraesCS2D03G0960200.1
OG0025129	TraesPARA_EIv1.0_0278090.1	TraesCS1D03G0524400.1
OG0025130	TraesPARA_EIv1.0_1474160.1	TraesCS4D03G0619700.1
OG0025131	TraesPARA_EIv1.0_0712550.1	TraesCS2D03G0808700.1
OG0025132	TraesPARA_EIv1.0_1491080.2	TraesCS4D03G0783000.1
OG0025133	TraesPARA_EIv1.0_1461370.1	TraesCS4D03G0493900.1
OG0025134	TraesPARA_EIv1.0_1459940.1	TraesCS4D03G0481500.1
OG0025135	TraesPARA_EIv1.0_1789130.1	TraesCS5D03G0273000.1
OG0025136	TraesPARA_EIv1.0_2637450.1	TraesCS7D03G1254300.1
OG0025137	TraesPARA_EIv1.0_0707950.1	TraesCS2D03G0764700.1
OG0025138	TraesPARA_EIv1.0_2602270.1	TraesCS7D03G0928900.1
OG0025139	TraesPARA_EIv1.0_0247040.1	TraesCS1D03G0212600.1
OG0025140	TraesPARA_EIv1.0_2189060.1	TraesCS6D03G0290400.1
OG0025141	TraesPARA_EIv1.0_0760720.2	TraesCS2D03G1262400.2
OG0025142	TraesPARA_EIv1.0_0760720.1	TraesCS2D03G1262400.1
OG0025143	TraesPARA_EIv1.0_2582930.1	TraesCS7D03G0746100.1
OG0025144	TraesPARA_EIv1.0_2558830.1	TraesCS7D03G0525400.1
OG0025145	TraesPARA_EIv1.0_1473080.1	TraesCS4D03G0609400.1
OG0025146	TraesPARA_EIv1.0_2573660.1	TraesCS7D03G0668100.1
OG0025147	TraesPARA_EIv1.0_1490490.1	TraesCS4D03G0777700.1
OG0025148	TraesPARA_EIv1.0_0251590.1	TraesCS1D03G0257100.1
OG0025149	TraesPARA_EIv1.0_1471560.1	TraesCS4D03G0593300.1
OG0025150	TraesPARA_EIv1.0_0648970.1	TraesCS2D03G0215900.1
OG0025151	TraesPARA_EIv1.0_1174060.1	TraesCS3D03G1145300.1
OG0025152	TraesPARA_EIv1.0_0244950.1	TraesCS1D03G0191700.1
OG0025153	TraesPARA_EIv1.0_0253400.1	TraesCS1D03G0275300.1
OG0025154	TraesPARA_EIv1.0_1120050.1	TraesCS3D03G0631200.1
OG0025155	TraesPARA_EIv1.0_0626090.1	TraesCS2D03G0019100.1
OG0025156	TraesPARA_EIv1.0_1474240.1	TraesCS4D03G0620400.1
OG0025157	TraesPARA_EIv1.0_1409180.1	TraesCS4D03G0007200.1
OG0025158	TraesPARA_EIv1.0_2217610.1	TraesCS6D03G0075700.1
OG0025159	TraesPARA_EIv1.0_2214300.1	TraesCS6D03G0111100.1
OG0025160	TraesPARA_EIv1.0_1433840.1	TraesCS4D03G0249300.1
OG0025161	TraesPARA_EIv1.0_1060130.1	TraesCS3D03G0085800.1
OG0025162	TraesPARA_EIv1.0_1779490.1	TraesCS5D03G0179500.1
OG0025163	TraesPARA_EIv1.0_1768360.1	TraesCS5D03G0070200.1
OG0025164	TraesPARA_EIv1.0_0242410.1	TraesCS1D03G0167700.1
OG0025165	TraesPARA_EIv1.0_0281130.2	TraesCS1D03G0551500.2
OG0025166	TraesPARA_EIv1.0_0281130.1	TraesCS1D03G0551500.1
OG0025167	TraesPARA_EIv1.0_2523040.1	TraesCS7D03G0187500.1
OG0025168	TraesPARA_EIv1.0_0276580.1	TraesCS1D03G0511100.1
OG0025169	TraesPARA_EIv1.0_0305230.1	TraesCS1D03G0796600.1
OG0025170	TraesPARA_EIv1.0_0700790.1	TraesCS2D03G0694400.1
OG0025171	TraesPARA_EIv1.0_0284910.1	TraesCS1D03G0588600.1
OG0025172	TraesPARA_EIv1.0_2599200.1	TraesCS7D03G0900800.1
OG0025173	TraesPARA_EIv1.0_0263190.1	TraesCS1D03G0364700.1
OG0025174	TraesPARA_EIv1.0_2159620.1	TraesCS6D03G0558700.1
OG0025175	TraesPARA_EIv1.0_2534600.1	TraesCS7D03G0302300.1
OG0025176	TraesPARA_EIv1.0_2138910.1	TraesCS6D03G0759300.1
OG0025177	TraesPARA_EIv1.0_0733240.1	TraesCS2D03G0998800.1
OG0025178	TraesPARA_EIv1.0_2160760.1	TraesCS6D03G0543900.1
OG0025181	TraesPARA_EIv1.0_1111250.1	TraesCS3D03G0556400.1
OG0025182	TraesPARA_EIv1.0_0768500.1	TraesCS2D03G1334500.1
OG0025183	TraesPARA_EIv1.0_1809980.1	TraesCS5D03G0458800.1
OG0025184	TraesPARA_EIv1.0_1884690.1	TraesCS5D03G1200700.1
OG0025185	TraesPARA_EIv1.0_1171240.3	TraesCS3D03G1117500.2
OG0025186	TraesPARA_EIv1.0_2625740.1	TraesCS7D03G1148000.1
OG0025187	TraesPARA_EIv1.0_1490830.2	TraesCS4D03G0781400.2
OG0025188	TraesPARA_EIv1.0_0301540.1	TraesCS1D03G0758000.1
OG0025189	TraesPARA_EIv1.0_1083780.1	TraesCS3D03G0315500.1
OG0025190	TraesPARA_EIv1.0_0732790.1	TraesCS2D03G0994900.1
OG0025191	TraesPARA_EIv1.0_2137730.1	TraesCS6D03G0770500.1
OG0025192	TraesPARA_EIv1.0_0241230.1	TraesCS1D03G0152900.1
OG0025193	TraesPARA_EIv1.0_2214350.1	TraesCS2D03G0230900.1
OG0025194	TraesPARA_EIv1.0_2221600.1	TraesCS6D03G0042500.1
OG0025195	TraesPARA_EIv1.0_2514260.1	TraesCS7D03G0109300.1
OG0025196	TraesPARA_EIv1.0_1781720.1	TraesCS5D03G0200500.1
OG0025197	TraesPARA_EIv1.0_0670650.1	TraesCS2D03G0426100.1
OG0025198	TraesPARA_EIv1.0_1483820.1	TraesCS4D03G0713100.1
OG0025199	TraesPARA_EIv1.0_2132100.1	TraesCS6D03G0818700.2
OG0025200	TraesPARA_EIv1.0_2132100.2	TraesCS6D03G0818700.1
OG0025201	TraesPARA_EIv1.0_1485410.1	TraesCS4D03G0727600.1
OG0025202	TraesPARA_EIv1.0_1874440.3	TraesCS5D03G1094800.1
OG0025203	TraesPARA_EIv1.0_2175160.1	TraesCS6D03G0414600.1
OG0025204	TraesPARA_EIv1.0_2623580.1	TraesCS7D03G1129400.1
OG0025205	TraesPARA_EIv1.0_2542670.1	TraesCS7D03G0376300.1
OG0025206	TraesPARA_EIv1.0_0650230.1	TraesCS2D03G0228300.1
OG0025207	TraesPARA_EIv1.0_1842780.1	TraesCS5D03G0769900.1
OG0025208	TraesPARA_EIv1.0_0690130.1	TraesCS2D03G0598100.1
OG0025209	TraesPARA_EIv1.0_0742380.1	TraesCS2D03G1078800.1
OG0025210	TraesPARA_EIv1.0_1821690.1	TraesCS5D03G0569000.1
OG0025211	TraesPARA_EIv1.0_1819710.1	TraesCS5D03G0547600.1
OG0025212	TraesPARA_EIv1.0_2638960.1	TraesCS7D03G1268700.1
OG0025214	TraesPARA_EIv1.0_1883060.1	TraesCS5D03G1179500.1
OG0025215	TraesPARA_EIv1.0_1069220.1	TraesCS3D03G0169000.1
OG0025216	TraesPARA_EIv1.0_2558950.1	TraesCS7D03G0526000.1
OG0025217	TraesPARA_EIv1.0_1821910.1	TraesCS5D03G0570700.1
OG0025218	TraesPARA_EIv1.0_1474010.1	TraesCS4D03G0618200.1
OG0025219	TraesPARA_EIv1.0_1054050.1	TraesCS3D03G0029200.1
OG0025220	TraesPARA_EIv1.0_2210950.1	TraesCS6D03G0121600.1
OG0025221	TraesPARA_EIv1.0_0316730.1	TraesCS1D03G0913500.1
OG0025222	TraesPARA_EIv1.0_1886700.1	TraesCS5D03G1219200.1
OG0025223	TraesPARA_EIv1.0_0319390.1	TraesCS1D03G0941700.1
OG0025224	TraesPARA_EIv1.0_1810400.1	TraesCS5D03G0463300.1
OG0025225	TraesPARA_EIv1.0_1178510.1	TraesCS3D03G1186400.1
OG0025226	TraesPARA_EIv1.0_0742250.1	TraesCS2D03G1077700.1
OG0025227	TraesPARA_EIv1.0_2505060.1	TraesCS7D03G0021800.1
OG0025228	TraesPARA_EIv1.0_2207950.1	TraesCS6D03G0136500.1
OG0025229	TraesPARA_EIv1.0_0741690.1	TraesCS2D03G1073100.1
OG0025231	TraesPARA_EIv1.0_2641370.1	TraesCS7D03G1292300.1
OG0025232	TraesPARA_EIv1.0_0684870.1	TraesCS2D03G0548100.1
OG0025233	TraesPARA_EIv1.0_2626540.1	TraesCS7D03G1155900.1
OG0025234	TraesPARA_EIv1.0_0287080.1	TraesCS1D03G0609800.1
OG0025235	TraesPARA_EIv1.0_2157890.1	TraesCS6D03G0574400.1
OG0025236	TraesPARA_EIv1.0_2601430.1	TraesCS7D03G0921200.1
OG0025237	TraesPARA_EIv1.0_2214840.1	TraesCS6D03G0106200.1
OG0025238	TraesPARA_EIv1.0_1070880.1	TraesCS3D03G0187100.1
OG0025239	TraesPARA_EIv1.0_2541310.1	TraesCS5D03G0081600.1
OG0025240	TraesPARA_EIv1.0_1874900.1	TraesCS5D03G1100100.1
OG0025241	TraesPARA_EIv1.0_0297320.1	TraesCS1D03G0716400.1
OG0025242	TraesPARA_EIv1.0_0703440.1	TraesCS2D03G0718600.1
OG0025243	TraesPARA_EIv1.0_1841410.1	TraesCS5D03G0757500.1
OG0025244	TraesPARA_EIv1.0_0296520.1	TraesCS1D03G0707700.1
OG0025246	TraesPARA_EIv1.0_2539600.1	TraesCS7D03G0349800.1
OG0025247	TraesPARA_EIv1.0_1870080.1	TraesCS5D03G1054600.1
OG0025248	TraesPARA_EIv1.0_1835790.1	TraesCS5D03G0704500.1
OG0025249	TraesPARA_EIv1.0_1115300.1	TraesCS3D03G0589800.2
OG0025250	TraesPARA_EIv1.0_1115300.2	TraesCS3D03G0589800.1
OG0025251	TraesPARA_EIv1.0_1413990.1	TraesCS4D03G0053300.1
OG0025252	TraesPARA_EIv1.0_1420250.1	TraesCS4D03G0117900.1
OG0025253	TraesPARA_EIv1.0_0650640.1	TraesCS2D03G0232300.1
OG0025254	TraesPARA_EIv1.0_1880960.1	TraesCS5D03G1159300.1
OG0025255	TraesPARA_EIv1.0_0644650.1	TraesCS2D03G0177500.1
OG0025256	TraesPARA_EIv1.0_2607270.1	TraesCS5D03G0677800.1
OG0025257	TraesPARA_EIv1.0_2596320.1	TraesCS7D03G0871400.1
OG0025258	TraesPARA_EIv1.0_2128010.1	TraesCS6D03G0861400.1
OG0025259	TraesPARA_EIv1.0_1783050.1	TraesCS5D03G0215300.1
OG0025260	TraesPARA_EIv1.0_0765820.1	TraesCS2D03G1310200.1
OG0025261	TraesPARA_EIv1.0_0300430.1	TraesCS1D03G0745400.1
OG0025262	TraesPARA_EIv1.0_0300430.2	TraesCS1D03G0745400.2
OG0025263	TraesPARA_EIv1.0_2586450.2	TraesCS7D03G0775600.1
OG0025264	TraesPARA_EIv1.0_0227060.1	TraesCS1D03G0021000.1
OG0025265	TraesPARA_EIv1.0_1492740.1	TraesCS4D03G0799400.1
OG0025266	TraesPARA_EIv1.0_2596360.1	TraesCS7D03G0871900.1
OG0025267	TraesPARA_EIv1.0_1815750.1	TraesCS5D03G0508800.1
OG0025268	TraesPARA_EIv1.0_2129510.1	TraesCS6D03G0848100.1
OG0025269	TraesPARA_EIv1.0_2211930.1	TraesCS6D03G0115900.1
OG0025270	TraesPARA_EIv1.0_0273940.1	TraesCS1D03G0484000.1
OG0025271	TraesPARA_EIv1.0_2165000.2	TraesCS6D03G0505300.1
OG0025272	TraesPARA_EIv1.0_2165000.1	TraesCS6D03G0505300.2
OG0025273	TraesPARA_EIv1.0_2542170.1	TraesCS7D03G0372200.1
OG0025274	TraesPARA_EIv1.0_1139870.1	TraesCS3D03G0820300.1
OG0025275	TraesPARA_EIv1.0_2143830.1	TraesCS6D03G0706800.1
OG0025276	TraesPARA_EIv1.0_1082660.1	TraesCS3D03G0305400.1
OG0025277	TraesPARA_EIv1.0_1081830.1	TraesCS3D03G0296400.1
OG0025278	TraesPARA_EIv1.0_0306410.1	TraesCS1D03G0809400.1
OG0025279	TraesPARA_EIv1.0_0732600.1	TraesCS2D03G0992600.1
OG0025280	TraesPARA_EIv1.0_1080930.1	TraesCS3D03G0288600.1
OG0025281	TraesPARA_EIv1.0_2541900.1	TraesCS7D03G0369100.1
OG0025282	TraesPARA_EIv1.0_1882600.1	TraesCS5D03G1174600.1
OG0025283	TraesPARA_EIv1.0_1174190.1	TraesCS3D03G1146400.1
OG0025284	TraesPARA_EIv1.0_0654480.1	TraesCS2D03G0270100.1
OG0025285	TraesPARA_EIv1.0_1140120.1	TraesCS3D03G0823900.1
OG0025286	TraesPARA_EIv1.0_1481740.1	TraesCS4D03G0692200.1
OG0025287	TraesPARA_EIv1.0_0767590.1	TraesCS2D03G1329800.1
OG0025288	TraesPARA_EIv1.0_1855500.1	TraesCS5D03G0903300.1
OG0025289	TraesPARA_EIv1.0_1109660.1	TraesCS3D03G0543500.1
OG0025290	TraesPARA_EIv1.0_2128960.1	TraesCS6D03G0854000.1
OG0025291	TraesPARA_EIv1.0_0641980.1	TraesCS2D03G0149600.1
OG0025292	TraesPARA_EIv1.0_2216740.1	TraesCS6D03G0085800.1
OG0025293	TraesPARA_EIv1.0_1820010.1	TraesCS5D03G0550900.2
OG0025294	TraesPARA_EIv1.0_2224170.1	TraesCS6D03G0019100.1
OG0025295	TraesPARA_EIv1.0_1474310.1	TraesCS4D03G0621200.1
OG0025296	TraesPARA_EIv1.0_1165710.4	TraesCS3D03G1068000.1
OG0025297	TraesPARA_EIv1.0_1827750.1	TraesCS5D03G0630400.1
OG0025300	TraesPARA_EIv1.0_0717450.1	TraesCS2D03G0858000.1
OG0025301	TraesPARA_EIv1.0_1127460.1	TraesCS3D03G0699500.1
OG0025302	TraesPARA_EIv1.0_1127420.2	TraesCS3D03G0699200.1
OG0025303	TraesPARA_EIv1.0_0654420.1	TraesCS2D03G0269400.1
OG0025304	TraesPARA_EIv1.0_2139140.1	TraesCS6D03G0755700.1
OG0025306	TraesPARA_EIv1.0_2531530.1	TraesCS7D03G0270600.1
OG0025308	TraesPARA_EIv1.0_2556000.1	TraesCS7D03G0499600.1
OG0025309	TraesPARA_EIv1.0_1133110.1	TraesCS3D03G0755200.1
OG0025310	TraesPARA_EIv1.0_2142260.1	TraesCS6D03G0721700.1
OG0025311	TraesPARA_EIv1.0_1458470.1	TraesCS4D03G0466000.1
OG0025312	TraesPARA_EIv1.0_2204050.1	TraesCS6D03G0160100.1
OG0025313	TraesPARA_EIv1.0_1055520.1	TraesCS3D03G0045700.1
OG0025314	TraesPARA_EIv1.0_0741010.1	TraesCS2D03G1067100.1
OG0025315	TraesPARA_EIv1.0_0241640.1	TraesCS1D03G0157000.1
OG0025316	TraesPARA_EIv1.0_2591410.1	TraesCS7D03G0821800.1
OG0025317	TraesPARA_EIv1.0_0662230.1	TraesCS2D03G0345000.1
OG0025318	TraesPARA_EIv1.0_1135160.1	TraesCS3D03G0774600.1
OG0025319	TraesPARA_EIv1.0_1054670.1	TraesCS3D03G0035600.1
OG0025320	TraesPARA_EIv1.0_2151790.1	TraesCS6D03G0632800.1
OG0025321	TraesPARA_EIv1.0_0689370.1	TraesCS2D03G0590300.1
OG0025322	TraesPARA_EIv1.0_0287900.1	TraesCS1D03G0617700.1
OG0025323	TraesPARA_EIv1.0_1782990.1	TraesCS5D03G0214600.1
OG0025324	TraesPARA_EIv1.0_1880290.1	TraesCS5D03G1151900.1
OG0025325	TraesPARA_EIv1.0_1474690.1	TraesCS4D03G0623900.1
OG0025326	TraesPARA_EIv1.0_1853570.1	TraesCS5D03G0884300.1
OG0025327	TraesPARA_EIv1.0_0286970.1	TraesCS1D03G0608500.1
OG0025328	TraesPARA_EIv1.0_0762680.1	TraesCS2D03G1277900.1
OG0025329	TraesPARA_EIv1.0_0756850.1	TraesCS2D03G1229000.1
OG0025330	TraesPARA_EIv1.0_2546430.1	TraesCS7D03G0411600.1
OG0025331	TraesPARA_EIv1.0_2627500.1	TraesCS7D03G1164400.1
OG0025332	TraesPARA_EIv1.0_1805280.1	TraesCS5D03G0417100.1
OG0025333	TraesPARA_EIv1.0_0701860.1	TraesCS2D03G0705400.1
OG0025334	TraesPARA_EIv1.0_0251400.1	TraesCS1D03G0254800.1
OG0025335	TraesPARA_EIv1.0_0753190.1	TraesCS2D03G1190200.1
OG0025336	TraesPARA_EIv1.0_1888230.1	TraesCS5D03G1235000.1
OG0025337	TraesPARA_EIv1.0_0649390.1	TraesCS2D03G0220000.1
OG0025338	TraesPARA_EIv1.0_1880180.1	TraesCS5D03G1150400.1
OG0025339	TraesPARA_EIv1.0_1770080.1	TraesCS5D03G0088000.1
OG0025340	TraesPARA_EIv1.0_2513050.1	TraesCS7D03G0099200.1
OG0025341	TraesPARA_EIv1.0_0257430.2	TraesCS1D03G0311200.3
OG0025342	TraesPARA_EIv1.0_1481950.1	TraesCS4D03G0694000.1
OG0025343	TraesPARA_EIv1.0_0643880.1	TraesCS2D03G0169900.1
OG0025344	TraesPARA_EIv1.0_2159010.1	TraesCS6D03G0564200.1
OG0025345	TraesPARA_EIv1.0_1816500.1	TraesCS5D03G0517300.1
OG0025346	TraesPARA_EIv1.0_1817960.1	TraesCS5D03G0530900.1
OG0025347	TraesPARA_EIv1.0_0322770.1	TraesCS1D03G0976300.1
OG0025348	TraesPARA_EIv1.0_2182600.1	TraesCS6D03G0352100.1
OG0025349	TraesPARA_EIv1.0_1844700.1	TraesCS5D03G0795800.1
OG0025350	TraesPARA_EIv1.0_2631190.1	TraesCS7D03G1197700.1
OG0025351	TraesPARA_EIv1.0_0280860.1	TraesCS1D03G0549400.1
OG0025352	TraesPARA_EIv1.0_0711730.1	TraesCS2D03G0798800.1
OG0025353	TraesPARA_EIv1.0_1467130.1	TraesCS4D03G0548400.1
OG0025354	TraesPARA_EIv1.0_0300830.1	TraesCS1D03G0749700.1
OG0025355	TraesPARA_EIv1.0_1141520.1	TraesCS3D03G0837200.1
OG0025356	TraesPARA_EIv1.0_0311180.1	TraesCS1D03G0859800.1
OG0025357	TraesPARA_EIv1.0_1125710.1	TraesCS3D03G0684500.1
OG0025358	TraesPARA_EIv1.0_1113770.1	TraesCS3D03G0577500.1
OG0025359	TraesPARA_EIv1.0_0745820.1	TraesCS2D03G1115300.1
OG0025361	TraesPARA_EIv1.0_2122210.1	TraesCS6D03G0918600.1
OG0025362	TraesPARA_EIv1.0_2581600.1	TraesCS7D03G0735200.1
OG0025363	TraesPARA_EIv1.0_1842140.1	TraesCS5D03G0763400.1
OG0025364	TraesPARA_EIv1.0_0284270.1	TraesCS1D03G0582300.1
OG0025365	TraesPARA_EIv1.0_2601310.1	TraesCS7D03G0920000.1
OG0025366	TraesPARA_EIv1.0_0735180.1	TraesCS2D03G1018300.1
OG0025367	TraesPARA_EIv1.0_1484530.1	TraesCS4D03G0718900.1
OG0025368	TraesPARA_EIv1.0_1121140.1	TraesCS3D03G0641600.1
OG0025369	TraesPARA_EIv1.0_1054680.1	TraesCS3D03G0035700.1
OG0025370	TraesPARA_EIv1.0_0273510.2	TraesCS1D03G0479600.1
OG0025371	TraesPARA_EIv1.0_0273510.1	TraesCS1D03G0479600.2
OG0025372	TraesPARA_EIv1.0_1444320.1	TraesCS4D03G0344900.1
OG0025373	TraesPARA_EIv1.0_1782130.1	TraesCS5D03G0205800.1
OG0025374	TraesPARA_EIv1.0_1850890.1	TraesCS5D03G0856900.1
OG0025375	TraesPARA_EIv1.0_1490930.1	TraesCS4D03G0782000.1
OG0025376	TraesPARA_EIv1.0_1423240.1	TraesCS4D03G0146800.1
OG0025377	TraesPARA_EIv1.0_0761350.1	TraesCS2D03G1266000.2
OG0025378	TraesPARA_EIv1.0_0758740.1	TraesCS2D03G1243400.1
OG0025379	TraesPARA_EIv1.0_1432370.1	TraesCS4D03G0236300.3
OG0025380	TraesPARA_EIv1.0_1432370.3	TraesCS4D03G0236300.2
OG0025381	TraesPARA_EIv1.0_1432370.2	TraesCS4D03G0236300.1
OG0025382	TraesPARA_EIv1.0_1074830.1	TraesCS3D03G0229500.1
OG0025383	TraesPARA_EIv1.0_1061260.1	TraesCS3D03G0095400.1
OG0025384	TraesPARA_EIv1.0_0635820.1	TraesCS2D03G0098300.1
OG0025385	TraesPARA_EIv1.0_2163390.1	TraesCS6D03G0521500.1
OG0025386	TraesPARA_EIv1.0_1488920.1	TraesCS4D03G0763900.1
OG0025387	TraesPARA_EIv1.0_2529870.1	TraesCS7D03G0251300.1
OG0025388	TraesPARA_EIv1.0_1121580.1	TraesCS3D03G0645400.1
OG0025389	TraesPARA_EIv1.0_1113830.1	TraesCS3D03G0577900.1
OG0025390	TraesPARA_EIv1.0_2587400.1	TraesCS7D03G0783700.1
OG0025391	TraesPARA_EIv1.0_1871130.1	TraesCS5D03G1063700.1
OG0025392	TraesPARA_EIv1.0_0747590.1	TraesCS2D03G1133900.1
OG0025393	TraesPARA_EIv1.0_0651550.1	TraesCS2D03G0240700.1
OG0025394	TraesPARA_EIv1.0_2140340.1	TraesCS6D03G0742400.1
OG0025395	TraesPARA_EIv1.0_1835030.1	TraesCS5D03G0698300.1
OG0025396	TraesPARA_EIv1.0_1095370.1	TraesCS3D03G0422700.1
OG0025397	TraesPARA_EIv1.0_1828310.1	TraesCS5D03G0635900.1
OG0025398	TraesPARA_EIv1.0_2185530.1	TraesCS6D03G0325800.1
OG0025399	TraesPARA_EIv1.0_2627150.1	TraesCS7D03G1160700.1
OG0025400	TraesPARA_EIv1.0_0246460.1	TraesCS1D03G0205100.1
OG0025401	TraesPARA_EIv1.0_0654200.1	TraesCS2D03G0267500.1
OG0025402	TraesPARA_EIv1.0_1117830.1	TraesCS3D03G0610100.1
OG0025403	TraesPARA_EIv1.0_0706860.1	TraesCS2D03G0753500.1
OG0025404	TraesPARA_EIv1.0_0708110.1	TraesCS2D03G0766500.1
OG0025405	TraesPARA_EIv1.0_1855780.1	TraesCS5D03G0905900.1
OG0025406	TraesPARA_EIv1.0_0717390.1	TraesCS2D03G0857200.1
OG0025407	TraesPARA_EIv1.0_0643900.1	TraesCS2D03G0170100.1
OG0025408	TraesPARA_EIv1.0_0718460.1	TraesCS2D03G0867700.1
